pre,id,Cuenta,Penloc_Label,Penloc_context0
P_G,800.10,A Comunidades Autónomas,penloc2-econ-gast-cuentas:ActivosFinancieros_AdquisicionDeDeudaDelSectorPublico_AdquisicionDeDeudaDelSectorPublicoACortoPlazo_AComunidadesAutonomas,penloc2-econ-gast-importes:PrevisionInicial
P_G,800.20,A Entidades locales,penloc2-econ-gast-cuentas:ActivosFinancieros_AdquisicionDeDeudaDelSectorPublico_AdquisicionDeDeudaDelSectorPublicoACortoPlazo_AEntidadesLocales,penloc2-econ-gast-importes:PrevisionInicial
P_G,800.90,A otros subsectores,penloc2-econ-gast-cuentas:AdquisicionDeDeudaDelSectorPublico_AdquisicionDeDeudaDelSectorPublicoACortoPlazo_AOtrosSubsectores,penloc2-econ-gast-importes:PrevisionInicial
P_G,801,Adquisición de deuda del sector público a largo plazo,penloc2-econ-gast-cuentas:AdquisicionDeDeudaDelSectorPublicoALargoPlazo,penloc2-econ-gast-importes:PrevisionInicial
P_G,801.00,Al Estado,penloc2-econ-gast-cuentas:AdquisicionDeDeudaDelSectorPublico_AdquisicionDeDeudaDelSectorPublicoALargoPlazo_AlEstado,penloc2-econ-gast-importes:PrevisionInicial
P_G,801.10,A Comunidades Autónomas,penloc2-econ-gast-cuentas:ActivosFinancieros_AdquisicionDeDeudaDelSectorPublico_AdquisicionDeDeudaDelSectorPublicoALargoPlazo_AComunidadesAutonomas,penloc2-econ-gast-importes:PrevisionInicial
P_G,801.20,A Entidades locales,penloc2-econ-gast-cuentas:ActivosFinancieros_AdquisicionDeDeudaDelSectorPublico_AdquisicionDeDeudaDelSectorPublicoALargoPlazo_AEntidadesLocales,penloc2-econ-gast-importes:PrevisionInicial
P_G,801.90,A otros subsectores,penloc2-econ-gast-cuentas:AdquisicionDeDeudaDelSectorPublico_AdquisicionDeDeudaDelSectorPublicoALargoPlazo_AOtrosSubsectores,penloc2-econ-gast-importes:PrevisionInicial
P_G,81,Adquisición de Obligaciones y Bonos fuera del sector público,penloc2-econ-gast-cuentas:AdquisicionDeObligacionesYBonosFueraDelSectorPublico,penloc2-econ-gast-importes:PrevisionInicial
P_G,810,Adquisición de obligaciones y bonos fuera del sector público a corto plazo. Desarrollo por sectores.,penloc2-econ-gast-cuentas:AdquisicionDeObligacionesYBonosFueraDelSectorPublicoACortoPlazoDesarrolloPorSectores,penloc2-econ-gast-importes:PrevisionInicial
P_G,811,Adquisición de obligaciones y bonos fuera del sector público a largo plazo. Desarrollo por sectores.,penloc2-econ-gast-cuentas:AdquisicionDeObligacionesYBonosFueraDelSectorPublicoALargoPlazoDesarrolloPorSectores,penloc2-econ-gast-importes:PrevisionInicial
P_G,82,Concesión préstamos al sector público,penloc2-econ-gast-cuentas:ConcesionDePrestamosAlSectorPublico,penloc2-econ-gast-importes:PrevisionInicial
P_G,820,Préstamos a corto plazo,penloc2-econ-gast-cuentas:PrestamosACortoPlazo,penloc2-econ-gast-importes:PrevisionInicial
P_G,820.00,Al Estado,penloc2-econ-gast-cuentas:ConcesionPrestamosAlSectorPublico_PrestamosACortoPlazo_AlEstado,penloc2-econ-gast-importes:PrevisionInicial
P_G,820.10,A Comunidades Autónomas,penloc2-econ-gast-cuentas:ActivosFinancieros_ConcesionPrestamosAlSectorPublico_PrestamosACortoPlazo_AComunidadesAutonomas,penloc2-econ-gast-importes:PrevisionInicial
P_G,820.20,A Entidades locales,penloc2-econ-gast-cuentas:ActivosFinancieros_ConcesionPrestamosAlSectorPublico_PrestamosACortoPlazo_AEntidadesLocales,penloc2-econ-gast-importes:PrevisionInicial
P_G,820.90,A otros subsectores,penloc2-econ-gast-cuentas:ConcesionPrestamosAlSectorPublico_PrestamosACortoPlazo_AOtrosSubsectores,penloc2-econ-gast-importes:PrevisionInicial
P_G,821,Préstamos a largo plazo,penloc2-econ-gast-cuentas:PrestamosALargoPlazo,penloc2-econ-gast-importes:PrevisionInicial
P_G,821.00,Al Estado,penloc2-econ-gast-cuentas:ConcesionPrestamosAlSectorPublico_PrestamosALargoPlazo_AlEstado,penloc2-econ-gast-importes:PrevisionInicial
P_G,821.10,A Comunidades Autónomas,penloc2-econ-gast-cuentas:ActivosFinancieros_ConcesionPrestamosAlSectorPublico_PrestamosALargoPlazo_AComunidadesAutonomas,penloc2-econ-gast-importes:PrevisionInicial
P_G,821.20,A Entidades locales,penloc2-econ-gast-cuentas:ActivosFinancieros_ConcesionPrestamosAlSectorPublico_PrestamosALargoPlazo_AEntidadesLocales,penloc2-econ-gast-importes:PrevisionInicial
P_G,821.90,A otros subsectores,penloc2-econ-gast-cuentas:ConcesionPrestamosAlSectorPublico_PrestamosALargoPlazo_AOtrosSubsectores,penloc2-econ-gast-importes:PrevisionInicial
P_G,83,Concesión de préstamos fuera del sector público,penloc2-econ-gast-cuentas:ConcesionDePrestamosFueraDelSectorPublico,penloc2-econ-gast-importes:PrevisionInicial
P_G,830,Préstamos a corto plazo. Desarrollo por sectores.,penloc2-econ-gast-cuentas:PrestamosACortoPlazoDesarrolloPorSectores,penloc2-econ-gast-importes:PrevisionInicial
P_G,831,Préstamos a largo plazo. Desarrollo por sectores.,penloc2-econ-gast-cuentas:PrestamosALargoPlazoDesarrolloPorSectores,penloc2-econ-gast-importes:PrevisionInicial
P_G,84,Constitución de depósitos y fianzas,penloc2-econ-gast-cuentas:ConstitucionDeDepositosYFianzas,penloc2-econ-gast-importes:PrevisionInicial
P_G,840,Depósitos,penloc2-econ-gast-cuentas:Depositos,penloc2-econ-gast-importes:PrevisionInicial
P_G,840.00,A corto plazo,penloc2-econ-gast-cuentas:Depositos_ACortoPlazo,penloc2-econ-gast-importes:PrevisionInicial
P_G,840.10,A largo plazo,penloc2-econ-gast-cuentas:Depositos_ALargoPlazo,penloc2-econ-gast-importes:PrevisionInicial
P_G,841,Fianzas,penloc2-econ-gast-cuentas:Fianzas,penloc2-econ-gast-importes:PrevisionInicial
P_G,841.00,A corto plazo,penloc2-econ-gast-cuentas:Fianzas_ACortoPlazo,penloc2-econ-gast-importes:PrevisionInicial
P_G,841.10,A largo plazo,penloc2-econ-gast-cuentas:Fianzas_ALargoPlazo,penloc2-econ-gast-importes:PrevisionInicial
P_G,85,Adquisición de acciones y participaciones del sector público,penloc2-econ-gast-cuentas:AdquisicionDeAccionesYParticipacionesDelSectorPublico,penloc2-econ-gast-importes:PrevisionInicial
P_G,850,Adquisición de acciones y participaciones del sector público,penloc2-econ-gast-cuentas:AdquisicionDeAccionesYParticipacionesDelSectorPublico_AdquisicionDeAccionesYParticipacionesDelSectorPublico,penloc2-econ-gast-importes:PrevisionInicial
P_G,850.10,Adquisición de acciones y participaciones para compensar pérdidas,penloc2-econ-gast-cuentas:AdquisicionDeAccionesYParticipacionesParaCompensarPerdidas,penloc2-econ-gast-importes:PrevisionInicial
P_G,850.20,Adquisición de acciones y participaciones para financiar inversiones no rentables,penloc2-econ-gast-cuentas:AdquisicionDeAccionesYParticipacionesParaFinanciarInversionesNoRentables,penloc2-econ-gast-importes:PrevisionInicial
P_G,850.90,Resto de adquisiciones de acciones dentro del sector público,penloc2-econ-gast-cuentas:RestoDeAdquisicionesDeAccionesDentroDelSectorPublico,penloc2-econ-gast-importes:PrevisionInicial
P_G,86,Adquisición de acciones y participaciones fuera del sector público,penloc2-econ-gast-cuentas:AdquisicionDeAccionesYParticipacionesFueraDelSectorPublico,penloc2-econ-gast-importes:PrevisionInicial
P_G,860,Adquisición de acciones y participaciones fuera del sector público,penloc2-econ-gast-cuentas:AdquisicionDeAccionesYParticipacionesFueraDelSectorPublico_AdquisicionDeAccionesYParticipacionesFueraDelSectorPublico,penloc2-econ-gast-importes:PrevisionInicial
P_G,860.10,De empresas nacionales,penloc2-econ-gast-cuentas:DeEmpresasNacionales,penloc2-econ-gast-importes:PrevisionInicial
P_G,860.20,De empresas de la Unión Europea,penloc2-econ-gast-cuentas:DeEmpresasDeLaUnionEuropea,penloc2-econ-gast-importes:PrevisionInicial
P_G,860.90,De otras empresas,penloc2-econ-gast-cuentas:DeOtrasEmpresas,penloc2-econ-gast-importes:PrevisionInicial
P_G,87,Aportaciones patrimoniales,penloc2-econ-gast-cuentas:AportacionesPatrimoniales,penloc2-econ-gast-importes:PrevisionInicial
P_G,870,Aportaciones a fundaciones,penloc2-econ-gast-cuentas:AportacionesAFundaciones,penloc2-econ-gast-importes:PrevisionInicial
P_G,871,Aportaciones a consorcios,penloc2-econ-gast-cuentas:AportacionesAConsorcios,penloc2-econ-gast-importes:PrevisionInicial
P_G,872,Aportaciones a otros entes,penloc2-econ-gast-cuentas:AportacionesAOtrosEntes,penloc2-econ-gast-importes:PrevisionInicial
P_G,872.10,Aportaciones para compensar pérdidas,penloc2-econ-gast-cuentas:AportacionesParaCompensarPerdidas,penloc2-econ-gast-importes:PrevisionInicial
P_G,872.20,Aportaciones para financiar inversiones no rentables,penloc2-econ-gast-cuentas:AportacionesParaFinanciarInversionesNoRentables,penloc2-econ-gast-importes:PrevisionInicial
P_G,872.90,Resto de aportaciones,penloc2-econ-gast-cuentas:RestoDeAportaciones,penloc2-econ-gast-importes:PrevisionInicial
P_G,9,PASIVOS FINANCIEROS,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros,penloc2-econ-gast-importes:PrevisionInicial
P_G,90,Amortización de Deuda Pública en euros,penloc2-econ-gast-cuentas:AmortizacionDeDeudaPublicaEnEuros,penloc2-econ-gast-importes:PrevisionInicial
P_G,900,Amortización de Deuda Pública en euros a corto plazo,penloc2-econ-gast-cuentas:AmortizacionDeDeudaPublicaEnEurosACortoPlazo,penloc2-econ-gast-importes:PrevisionInicial
P_G,901,Amortización de Deuda Pública en euros a largo plazo,penloc2-econ-gast-cuentas:AmortizacionDeDeudaPublicaEnEurosALargoPlazo,penloc2-econ-gast-importes:PrevisionInicial
P_G,91,Amortización de préstamos y de operaciones en euros,penloc2-econ-gast-cuentas:AmortizacionDePrestamosYDeOperacionesEnEuros,penloc2-econ-gast-importes:PrevisionInicial
P_G,910,Amortización de préstamos a corto plazo de entes del sector público,penloc2-econ-gast-cuentas:AmortizacionDePrestamosACortoPlazoDeEntesDelSectorPublico,penloc2-econ-gast-importes:PrevisionInicial
P_G,911,Amortización de préstamos a largo plazo de entes del sector público,penloc2-econ-gast-cuentas:AmortizacionDePrestamosALargoPlazoDeEntesDelSectorPublico,penloc2-econ-gast-importes:PrevisionInicial
P_G,912,Amortización de préstamos a corto plazo de entes de fuera del sector público,penloc2-econ-gast-cuentas:AmortizacionDePrestamosACortoPlazoDeEntesDeFueraDelSectorPublico,penloc2-econ-gast-importes:PrevisionInicial
P_G,913,Amortización de préstamos a largo plazo de entes de fuera del sector público,penloc2-econ-gast-cuentas:AmortizacionDePrestamosALargoPlazoDeEntesDeFueraDelSectorPublico,penloc2-econ-gast-importes:PrevisionInicial
P_G,92,Amortización de Deuda Pública en moneda distinta del euro,penloc2-econ-gast-cuentas:AmortizacionDeDeudaPublicaEnMonedaDistintaDelEuro,penloc2-econ-gast-importes:PrevisionInicial
P_G,920,Amortización de Deuda Pública en moneda distinta del euro a corto plazo,penloc2-econ-gast-cuentas:AmortizacionDeDeudaPublicaEnMonedaDistintaDelEuroACortoPlazo,penloc2-econ-gast-importes:PrevisionInicial
P_G,921,Amortización de Deuda Pública en moneda distinta del euro a largo plazo,penloc2-econ-gast-cuentas:AmortizacionDeDeudaPublicaEnMonedaDistintaDelEuroALargoPlazo,penloc2-econ-gast-importes:PrevisionInicial
P_G,93,Amortización de préstamos en moneda distinta del euro,penloc2-econ-gast-cuentas:AmortizacionDePrestamosEnMonedaDistintaDelEuro,penloc2-econ-gast-importes:PrevisionInicial
P_G,930,Amortización de préstamos en moneda distinta del euro a corto plazo,penloc2-econ-gast-cuentas:AmortizacionDePrestamosEnMonedaDistintaDelEuroACortoPlazo,penloc2-econ-gast-importes:PrevisionInicial
P_G,931,Amortización de préstamos en moneda distinta del euro a largo plazo,penloc2-econ-gast-cuentas:AmortizacionDePrestamosEnMonedaDistintaDelEuroALargoPlazo,penloc2-econ-gast-importes:PrevisionInicial
P_G,94,Devolución de depósitos y fianzas,penloc2-econ-gast-cuentas:DevolucionDeDepositosYFianzas,penloc2-econ-gast-importes:PrevisionInicial
P_G,940,Devolución de depósitos,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros_DevolucionDeDepositosYFianzas_DevolucionDeDepositos,penloc2-econ-gast-importes:PrevisionInicial
P_G,941,Devolución de fianzas,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros_DevolucionDeDepositosYFianzas_DevolucionDeFianzas,penloc2-econ-gast-importes:PrevisionInicial
