pre,id,Cuenta,Penloc_Label,Penloc_context0
P_I,801.20,De Entidades locales,penloc2-econ-ingr-cuentas:ActivosFinancieros_EnajenacionDeDeudaDelSectorPublico_EnajenacionDeDeudaDelSectorPublicoALargoPlazo_DeEntidadesLocales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,81,Enajenación de obligaciones y bonos fuera del sector público,penloc2-econ-ingr-cuentas:EnajenacionDeObligacionesYBonosFueraDelSectorPublico,penloc2-econ-ingr-importes:PrevisionInicial
P_I,810,Enajenación de obligaciones y bonos fuera del sector público a corto plazo,penloc2-econ-ingr-cuentas:EnajenacionDeObligacionesYBonosFueraDelSectorPublicoACortoPlazo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,811,Enajenación de obligaciones y bonos fuera del sector público a largo plazo,penloc2-econ-ingr-cuentas:EnajenacionDeObligacionesYBonosFueraDelSectorPublicoALargoPlazo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,82,Reintegro de préstamos y anticipos concedidos al sector público,penloc2-econ-ingr-cuentas:ReintegroDePrestamosYAnticiposConcedidosAlSectorPublico,penloc2-econ-ingr-importes:PrevisionInicial
P_I,820,Reintegro de préstamos y anticipos concedidos al sector público a corto plazo,penloc2-econ-ingr-cuentas:ReintegroDePrestamosYAnticiposConcedidosAlSectorPublicoACortoPlazo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,820.00,Del Estado,penloc2-econ-ingr-cuentas:ActivosFinancieros_ReintegroDePrestamosYAnticiposConcedidosAlSectorPublico_ReintegroDePrestamosYAnticiposConcedidosAlSectorPublicoACortoPlazo_DelEstado,penloc2-econ-ingr-importes:PrevisionInicial
P_I,820.10,De Comunidades Autónomas,penloc2-econ-ingr-cuentas:ActivosFinancieros_ReintegroDePrestamosYAnticiposConcedidosAlSectorPublico_ReintegroDePrestamosYAnticiposConcedidosAlSectorPublicoACortoPlazo_DeComunidadesAutonomas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,820.20,De Entidades locales,penloc2-econ-ingr-cuentas:ActivosFinancieros_ReintegroDePrestamosYAnticiposConcedidosAlSectorPublico_ReintegroDePrestamosYAnticiposConcedidosAlSectorPublicoACortoPlazo_DeEntidadesLocales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,821,Reintegro de préstamos y anticipos concedidos al sector público a largo plazo,penloc2-econ-ingr-cuentas:ReintegroDePrestamosYAnticiposConcedidosAlSectorPublicoALargoPlazo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,821.00,Del Estado,penloc2-econ-ingr-cuentas:ActivosFinancieros_ReintegroDePrestamosYAnticiposConcedidosAlSectorPublico_ReintegroDePrestamosYAnticiposConcedidosAlSectorPublicoALargoPlazo_DelEstado,penloc2-econ-ingr-importes:PrevisionInicial
P_I,821.10,De Comunidades Autónomas,penloc2-econ-ingr-cuentas:ActivosFinancieros_ReintegroDePrestamosYAnticiposConcedidosAlSectorPublico_ReintegroDePrestamosYAnticiposConcedidosAlSectorPublicoALargoPlazo_DeComunidadesAutonomas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,821.20,De Entidades locales,penloc2-econ-ingr-cuentas:ActivosFinancieros_ReintegroDePrestamosYAnticiposConcedidosAlSectorPublico_ReintegroDePrestamosYAnticiposConcedidosAlSectorPublicoALargoPlazo_DeEntidadesLocales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,83,Reintegros de préstamos de fuera del sector público,penloc2-econ-ingr-cuentas:ReintegrosDePrestamosDeFueraDelSectorPublico,penloc2-econ-ingr-importes:PrevisionInicial
P_I,830,Reintegros de préstamos de fuera del sector público a corto plazo,penloc2-econ-ingr-cuentas:ReintegrosDePrestamosDeFueraDelSectorPublicoACortoPlazo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,831,Reintegros de préstamos de fuera del sector público a largo plazo,penloc2-econ-ingr-cuentas:ReintegrosDePrestamosDeFueraDelSectorPublicoALargoPlazo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,84,Devolución de depósitos y fianzas constituidos,penloc2-econ-ingr-cuentas:DevolucionDeDepositosYFianzasConstituidos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,840,Devolución de depósitos,penloc2-econ-ingr-cuentas:EconomicaIngresos_ActivosFinancieros_DevolucionDeDepositosYFianzasConstituidos_DevolucionDeDepositos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,841,Devolución de fianzas,penloc2-econ-ingr-cuentas:EconomicaIngresos_ActivosFinancieros_DevolucionDeDepositosYFianzasConstituidos_DevolucionDeFianzas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,85,Enajenación de acciones y participaciones del sector público,penloc2-econ-ingr-cuentas:EnajenacionDeAccionesYParticipacionesDelSectorPublico,penloc2-econ-ingr-importes:PrevisionInicial
P_I,86,Enajenación de acciones y participaciones fuera del sector público,penloc2-econ-ingr-cuentas:EnajenacionDeAccionesYParticipacionesFueraDelSectorPublico,penloc2-econ-ingr-importes:PrevisionInicial
P_I,87,Remanente de tesorería,penloc2-econ-ingr-cuentas:RemanenteDeTesoreria,penloc2-econ-ingr-importes:PrevisionInicial
P_I,870,Remanente de tesorería,penloc2-econ-ingr-cuentas:RemanenteDeTesoreria_RemanenteDeTesoreria,penloc2-econ-ingr-importes:PrevisionInicial
P_I,870.00,Para gastos generales,penloc2-econ-ingr-cuentas:ParaGastosGenerales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,870.10,Para gastos con financiación afectada,penloc2-econ-ingr-cuentas:ParaGastosConFinanciacionAfectada,penloc2-econ-ingr-importes:PrevisionInicial
P_I,9,PASIVOS FINANCIEROS,penloc2-econ-ingr-cuentas:EconomicaIngresos_PasivosFinancieros,penloc2-econ-ingr-importes:PrevisionInicial
P_I,90,Emisión de Deuda Pública en euros,penloc2-econ-ingr-cuentas:EmisionDeDeudaPublicaEnEuros,penloc2-econ-ingr-importes:PrevisionInicial
P_I,900,Emisión de Deuda Pública en euros a corto plazo,penloc2-econ-ingr-cuentas:EmisionDeDeudaPublicaEnEurosACortoPlazo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,901,Emisión de Deuda Pública en euros a largo plazo,penloc2-econ-ingr-cuentas:EmisionDeDeudaPublicaEnEurosALargoPlazo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,91,Préstamos recibidos en euros,penloc2-econ-ingr-cuentas:PrestamosRecibidosEnEuros,penloc2-econ-ingr-importes:PrevisionInicial
P_I,910,Préstamos recibidos a corto plazo de entes del sector público,penloc2-econ-ingr-cuentas:PrestamosRecibidosACortoPlazoDeEntesDelSectorPublico,penloc2-econ-ingr-importes:PrevisionInicial
P_I,911,Préstamos recibidos a largo plazo de entes del sector público,penloc2-econ-ingr-cuentas:PrestamosRecibidosALargoPlazoDeEntesDelSectorPublico,penloc2-econ-ingr-importes:PrevisionInicial
P_I,912,Préstamos recibidos a corto plazo de entes de fuera del sector público,penloc2-econ-ingr-cuentas:PrestamosRecibidosACortoPlazoDeEntesDeFueraDelSectorPublico,penloc2-econ-ingr-importes:PrevisionInicial
P_I,913,Préstamos recibidos a largo plazo de entes de fuera del sector público,penloc2-econ-ingr-cuentas:PrestamosRecibidosALargoPlazoDeEntesDeFueraDelSectorPublico,penloc2-econ-ingr-importes:PrevisionInicial
P_I,92,Emisión de Deuda Pública en moneda distinta del euro,penloc2-econ-ingr-cuentas:EmisionDeDeudaPublicaEnMonedaDistintaDelEuro,penloc2-econ-ingr-importes:PrevisionInicial
P_I,920,Emisión de Deuda Pública en moneda distinta del euro a corto plazo,penloc2-econ-ingr-cuentas:EmisionDeDeudaPublicaEnMonedaDistintaDelEuroACortoPlazo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,921,Emisión de Deuda Pública en moneda distinta del euro a largo plazo,penloc2-econ-ingr-cuentas:EmisionDeDeudaPublicaEnMonedaDistintaDelEuroALargoPlazo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,93,Préstamos recibidos en moneda distinta del euro,penloc2-econ-ingr-cuentas:PrestamosRecibidosEnMonedaDistintaDelEuro,penloc2-econ-ingr-importes:PrevisionInicial
P_I,930,Préstamos recibidos en moneda distinta del euro a corto plazo,penloc2-econ-ingr-cuentas:PrestamosRecibidosEnMonedaDistintaDelEuroACortoPlazo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,931,Préstamos recibidos en moneda distinta del euro a largo plazo,penloc2-econ-ingr-cuentas:PrestamosRecibidosEnMonedaDistintaDelEuroALargoPlazo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,94,Depósitos y fianzas recibidos,penloc2-econ-ingr-cuentas:DepositosYFianzasRecibidos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,940,Depósitos recibidos,penloc2-econ-ingr-cuentas:DepositosRecibidos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,941,Fianzas recibidas,penloc2-econ-ingr-cuentas:FianzasRecibidas,penloc2-econ-ingr-importes:PrevisionInicial
