pre,id,Cuenta,Lenloc_Label,Lenloc_context0,Lenloc_context1,Lenloc_context2,Lenloc_context3
L_G,227.04,"Custodia, depósito y almacenaje",lenloc2-econ-gast-cuentas:CustodiaDepositoYAlmacenaje,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,227.05,Procesos electorales,lenloc2-econ-gast-cuentas:ProcesosElectorales,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,227.06,Estudios y trabajos técnicos,lenloc2-econ-gast-cuentas:EstudiosYTrabajosTecnicos,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,227.08,Servicios de recaudación a favor de la entidad,lenloc2-econ-gast-cuentas:ServiciosDeRecaudacionAFavorDeLaEntidad,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,227.99,Otros trabajos realizados por otras empresas y profesionales,lenloc2-econ-gast-cuentas:OtrosTrabajosRealizadosPorOtrasEmpresasYProfesionales,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,23,Indemnizaciones por razón del servicio,lenloc2-econ-gast-cuentas:IndemnizacionesPorRazonDelServicio,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,230,Dietas,lenloc2-econ-gast-cuentas:Dietas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,230.00,De los miembros de los órganos de gobierno,lenloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios_IndemnizacionesPorRazonDelServicio_Dietas_DeLosMiembrosDeLosOrganosDeGobierno,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,230.10,Del personal directivo,lenloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios_IndemnizacionesPorRazonDelServicio_Dietas_DelPersonalDirectivo,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,230.20,Del personal no directivo,lenloc2-econ-gast-cuentas:Dietas_DelPersonalNoDirectivo,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,231,Locomoción,lenloc2-econ-gast-cuentas:Locomocion,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,231.00,De los miembros de los órganos de gobierno,lenloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios_IndemnizacionesPorRazonDelServicio_Locomocion_DeLosMiembrosDeLosOrganosDeGobierno,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,231.10,Del personal directivo,lenloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios_IndemnizacionesPorRazonDelServicio_Locomocion_DelPersonalDirectivo,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,231.20,Del personal no directivo,lenloc2-econ-gast-cuentas:Locomocion_DelPersonalNoDirectivo,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,233,Otras indemnizaciones,lenloc2-econ-gast-cuentas:OtrasIndemnizaciones,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,24,Gastos de publicaciones,lenloc2-econ-gast-cuentas:GastosDePublicaciones,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,240,Gastos de edición y distribución,lenloc2-econ-gast-cuentas:GastosDeEdicionYDistribucion,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,25,Trabajos realizados por administraciones públicas y otras entidades públicas,lenloc2-econ-gast-cuentas:TrabajosRealizadosPorAdministracionesPublicasYOtrasEntidadesPublicas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,26,Trabajos realizados por Instituciones sin fines de lucro,lenloc2-econ-gast-cuentas:TrabajosRealizadosPorInstitucionesSinFinesDeLucro,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,27,Gastos imprevistos y funciones no clasificadas,lenloc2-econ-gast-cuentas:GastosImprevistosYFuncionesNoClasificadas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,3,GASTOS FINANCIEROS,lenloc2-econ-gast-cuentas:GastosFinancieros,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,30,De Deuda Pública en euros,lenloc2-econ-gast-cuentas:DeDeudaPublicaEnEuros,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,300,Intereses,lenloc2-econ-gast-cuentas:DeDeudaPublicaEnEuros_Intereses,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,301,"Gastos de emisión, modificación y cancelación",lenloc2-econ-gast-cuentas:DeDeudaPublicaEnEuros_GastosDeEmisionModificacionYCancelacion,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,309,Otros gastos financieros de Deuda Pública en euros,lenloc2-econ-gast-cuentas:OtrosGastosFinancierosDeDeudaPublicaEnEuros,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,31,De préstamos y otras operaciones financieras en euros,lenloc2-econ-gast-cuentas:DePrestamosYOtrasOperacionesFinancierasEnEuros,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,310,Intereses,lenloc2-econ-gast-cuentas:DePrestamosYOtrasOperacionesFinancierasEnEuros_Intereses,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,311,"Gastos de formalización, modificación y cancelación",lenloc2-econ-gast-cuentas:DePrestamosYOtrasOperacionesFinancierasEnEuros_GastosDeFormalizacionModificacionYCancelacion,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,319,Otros gastos financieros de préstamos y otras operaciones financieras en euros,lenloc2-econ-gast-cuentas:OtrosGastosFinancierosDePrestamosYOtrasOperacionesFinancierasEnEuros,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,32,De Deuda Pública en moneda distinta del euro,lenloc2-econ-gast-cuentas:DeDeudaPublicaEnMonedaDistintaDelEuro,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,320,Intereses,lenloc2-econ-gast-cuentas:DeDeudaPublicaEnMonedaDistintaDelEuro_Intereses,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,321,"Gastos de emisión, modificación y cancelación",lenloc2-econ-gast-cuentas:DeDeudaPublicaEnMonedaDistintaDelEuro_GastosDeEmisionModificacionYCancelacion,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,322,Diferencias de cambio,lenloc2-econ-gast-cuentas:DeDeudaPublicaEnMonedaDistintaDelEuro_DiferenciasDeCambio,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,329,Otros gastos financieros de Deuda Pública en moneda distinta del euro,lenloc2-econ-gast-cuentas:OtrosGastosFinancierosDeDeudaPublicaEnMonedaDistintaDelEuro,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,33,De préstamos y otras operaciones financieras en moneda distinta del euro,lenloc2-econ-gast-cuentas:DePrestamosYOtrasOperacionesFinancierasEnMonedaDistintaDelEuro,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,330,Intereses,lenloc2-econ-gast-cuentas:DePrestamosYOtrasOperacionesFinancierasEnMonedaDistintaDelEuro_Intereses,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,331,"Gastos de formalización, modificación y cancelación",lenloc2-econ-gast-cuentas:DePrestamosYOtrasOperacionesFinancierasEnMonedaDistintaDelEuro_GastosDeFormalizacionModificacionYCancelacion,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,332,Diferencias de cambio,lenloc2-econ-gast-cuentas:DePrestamosYOtrasOperacionesFinancierasEnMonedaDistintaDelEuro_DiferenciasDeCambio,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,339,Otros gastos financieros de préstamos y otras operaciones financieras en moneda distinta del euro,lenloc2-econ-gast-cuentas:OtrosGastosFinancierosDePrestamosYOtrasOperacionesFinancierasEnMonedaDistintaDelEuro,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,34,"De depósitos, fianzas y otros",lenloc2-econ-gast-cuentas:DeDepositosFianzasYOtros,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,340,Intereses de depósitos,lenloc2-econ-gast-cuentas:EconomicaGastos_GastosFinancieros_DeDepositosFianzasYOtros_InteresesDeDepositos,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,341,Intereses de fianzas,lenloc2-econ-gast-cuentas:InteresesDeFianzas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,35,Intereses de demora y otros gastos financieros,lenloc2-econ-gast-cuentas:InteresesDeDemoraYOtrosGastosFinancieros,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,352,Intereses de demora,lenloc2-econ-gast-cuentas:EconomicaGastos_GastosFinancieros_InteresesDeDemoraYOtrosGastosFinancieros_InteresesDeDemora,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,353,Operaciones de intercambio financiero,lenloc2-econ-gast-cuentas:OperacionesDeIntercambioFinanciero,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,357,Ejecución de avales,lenloc2-econ-gast-cuentas:EjecucionDeAvales,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,358,Intereses por operaciones de arrendamiento financiero (“leasing”),lenloc2-econ-gast-cuentas:InteresesPorOperacionesDeArrendamientoFinancieroLeasing,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,359,Otros gastos financieros,lenloc2-econ-gast-cuentas:OtrosGastosFinancieros,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,4,TRANSFERENCIAS CORRIENTES,lenloc2-econ-gast-cuentas:TransferenciasCorrientes,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,40,A la Administración General de la Entidad Local,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_ALaAdministracionGeneralDeLaEntidadLocal,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,41,A Organismos Autónomos de la Entidad Local,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AOrganismosAutonomosDeLaEntidadLocal,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,42,A la Administración del Estado,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_ALaAdministracionDelEstado,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,420,A la Administración General del Estado,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_ALaAdministracionDelEstado_ALaAdministracionGeneralDelEstado,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,421,A Organismos Autónomos y agencias del Estado,lenloc2-econ-gast-cuentas:AOrganismosAutonomosYAgenciasDelEstado,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,421.00,Al Servicio Público de Empleo Estatal,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_ALaAdministracionDelEstado_AOrganismosAutonomosYAgenciasDelEstado_AlServicioPublicoDeEmpleoEstatal,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,421.10,A otros organismos autónomos,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_ALaAdministracionDelEstado_AOrganismosAutonomosYAgenciasDelEstado_AOtrosOrganismosAutonomos,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,422,A Fundaciones estatales,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_ALaAdministracionDelEstado_AFundacionesEstatales,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,423,"A sociedades mercantiles estatales, entidades públicas empresariales y otros organismos públicos",lenloc2-econ-gast-cuentas:TransferenciasCorrientes_ALaAdministracionDelEstado_ASociedadesMercantilesEstatalesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicos,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,423.00,Subvenciones para fomento del empleo,lenloc2-econ-gast-cuentas:ALaAdministracionDelEstado_ASociedadesMercantilesEstatalesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicos_SubvencionesParaFomentoDelEmpleo,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,423.10,Subvenciones para bonificación de intereses y primas de seguros,lenloc2-econ-gast-cuentas:ALaAdministracionDelEstado_ASociedadesMercantilesEstatalesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicos_SubvencionesParaBonificacionDeInteresesYPrimasDeSeguros,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,423.20,Subvenciones para reducir el precio a pagar por los consumidores,lenloc2-econ-gast-cuentas:ALaAdministracionDelEstado_ASociedadesMercantilesEstatalesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicos_SubvencionesParaReducirElPrecioAPagarPorLosConsumidores,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,423.90,"Otras subvenciones a sociedades mercantiles estatales, entidades públicas empresariales y otros organismos públicos",lenloc2-econ-gast-cuentas:OtrasSubvencionesASociedadesMercantilesEstatalesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicos,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,43,A la Seguridad Social,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_ALaSeguridadSocial,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
